application_id,fraud_type,difficulty_level,generated_signal_score
APP-C4D873F9FABC,legitimate_clean,easy,0.051
APP-BF777913EE24,legitimate_clean,easy,0.127
APP-9A0E92C446EC,legitimate_clean,easy,0.011
APP-014D2879EDF2,legitimate_clean,medium,0.066
APP-F840F63B9B94,legitimate_noisy,medium,0.046
APP-271A18DD5911,legitimate_clean,easy,0.0
APP-9F04C1256EB0,legitimate_clean,easy,0.071
APP-B76F2604AEA6,legitimate_clean,medium,0.006
APP-706E3956F7A9,legitimate_clean,easy,0.001
APP-2A3DBE21EAB6,legitimate_clean,easy,0.031
APP-BE2E360C37F4,legitimate_clean,easy,0.037
APP-0A783552CA4F,legitimate_clean,easy,0.029
APP-B64EF7F6AA2E,legitimate_clean,medium,0.028
APP-13431BCF0D09,legitimate_noisy,hard,0.069
APP-5BDBD9ADE500,legitimate_noisy,hard,0.17
APP-083B39364ED6,legitimate_noisy,medium,0.012
APP-C0ED8FE0CFD4,legitimate_clean,easy,0.075
APP-A8B00CA2510F,legitimate_clean,easy,0.067
APP-461A40299003,legitimate_clean,medium,0.056
APP-B1E275386954,legitimate_clean,easy,0.0
APP-E6D3EEF49762,legitimate_noisy,medium,0.219
APP-6DFE149FD37D,legitimate_clean,easy,0.051
APP-6A006F4C972E,legitimate_noisy,medium,0.308
APP-B4D46495E008,coordinated_attack,medium,0.551
APP-88B315DF3E64,legitimate_clean,easy,0.028
APP-EDD19FFCF1D2,legitimate_clean,medium,0.072
APP-72653454D766,legitimate_noisy,medium,0.219
APP-6097CE24077A,legitimate_clean,easy,0.007
APP-0263157639DE,legitimate_noisy,medium,0.098
APP-6E2621CEB32D,legitimate_noisy,medium,0.219
APP-E98700831B5E,legitimate_clean,easy,0.093
APP-17EF4B832A49,legitimate_noisy,hard,0.102
APP-0F84D60C45EF,legitimate_clean,medium,0.184
APP-BCDF025EB29F,true_name_fraud,medium,0.307
APP-F920F22CB331,legitimate_clean,easy,0.093
APP-84C6AFC375E7,legitimate_clean,easy,0.064
APP-F43FDF70D6CE,legitimate_clean,easy,0.048
APP-B35B97149C6A,synthetic_identity,easy,0.788
APP-B935CC00DA4C,legitimate_noisy,hard,0.051
APP-ABF01CC9F393,legitimate_clean,easy,0.028
APP-FE2FE5E70117,legitimate_noisy,easy,0.258
APP-E36C895A5774,legitimate_noisy,medium,0.313
APP-95E678388AE9,legitimate_noisy,hard,0.147
APP-C3C89871A41C,legitimate_clean,easy,0.0
APP-0B0B254D5030,legitimate_clean,easy,0.0
APP-44707D81623D,legitimate_clean,medium,0.054
APP-2D750CD93F4C,legitimate_noisy,hard,0.292
APP-40876313DA9F,legitimate_clean,easy,0.0
APP-EBB81104550A,legitimate_clean,easy,0.099
APP-37E9138B6201,legitimate_clean,easy,0.095
APP-D06D024E1DD3,synthetic_identity,hard,0.644
APP-EAAE788EF6C3,coordinated_attack,hard,0.658
APP-3A4D8339084D,true_name_fraud,hard,0.377
APP-9E354FA90DC1,legitimate_clean,easy,0.075
APP-DF8CF832AED7,legitimate_noisy,medium,0.177
APP-110C89126825,legitimate_clean,easy,0.047
APP-EDC139DC7DA9,legitimate_clean,easy,0.0
APP-C2FA34127888,legitimate_clean,easy,0.117
APP-D37455DD76DF,legitimate_clean,easy,0.14
APP-FB6819756667,coordinated_attack,medium,0.89
APP-A379552F8EA7,legitimate_noisy,hard,0.246
APP-8D7C6E2B93EB,legitimate_clean,easy,0.129
APP-0D4A79B8B7B9,legitimate_clean,medium,0.033
APP-265AE4539FE9,legitimate_noisy,medium,0.172
APP-FB88DD568192,coordinated_attack,medium,0.761
APP-A6C1EB39F329,legitimate_noisy,hard,0.195
APP-881AE7CF4909,legitimate_noisy,medium,0.099
APP-66B31888C0DE,legitimate_clean,medium,0.026
APP-18FE630B69BA,legitimate_clean,medium,0.012
APP-29A9028AEC67,coordinated_attack,medium,0.575
APP-A127724D741B,legitimate_clean,hard,0.101
APP-F0322AB108B2,legitimate_noisy,medium,0.123
APP-7A298A6BF1DA,legitimate_clean,easy,0.004
APP-0FEC7E3615B5,legitimate_noisy,hard,0.281
APP-2BFA265522BC,legitimate_clean,easy,0.134
APP-4BAEE1AE8627,synthetic_identity,medium,0.722
APP-7928F0EA7091,legitimate_clean,easy,0.029
APP-DC0C8719E540,legitimate_noisy,hard,0.14
APP-CB50E916C65E,legitimate_clean,easy,0.106
APP-A40785AC9C4B,legitimate_clean,easy,0.0
APP-C60E567254AB,synthetic_identity,hard,0.522
APP-CB47B35C2B44,legitimate_clean,easy,0.154
APP-29EE6E535861,legitimate_clean,easy,0.0
APP-EA4EBA67FF61,true_name_fraud,hard,0.406
APP-1BD2032CD4DA,legitimate_noisy,medium,0.388
APP-0B673C3DE99C,legitimate_clean,medium,0.045
APP-D9B37BA425E7,legitimate_clean,easy,0.028
APP-74A68C35D027,synthetic_identity,medium,0.669
APP-E2936AB25BE4,true_name_fraud,medium,0.325
APP-324F37C774E9,legitimate_clean,easy,0.0
APP-32D3A303B567,legitimate_clean,medium,0.114
APP-50AEC6FA71CC,legitimate_clean,easy,0.125
APP-F7636F8EF14F,legitimate_clean,easy,0.01
APP-BDC736A79FA4,legitimate_clean,hard,0.011
APP-78D3400FBAE1,legitimate_clean,easy,0.0
APP-94FCA8157D22,legitimate_noisy,medium,0.182
APP-A301DE6EC75A,legitimate_clean,easy,0.0
APP-2267429DB572,synthetic_identity,easy,0.868
APP-0D47ACD0C97C,synthetic_identity,easy,0.876
APP-FD2E829DA78D,legitimate_noisy,hard,0.213
APP-1AAC341F06E1,legitimate_clean,easy,0.0
APP-702421E49A4F,legitimate_clean,easy,0.075
APP-D011ECB067B5,legitimate_noisy,easy,0.293
APP-E40055D224B3,coordinated_attack,medium,0.843
APP-F5FCCDBF036A,legitimate_clean,easy,0.024
APP-C705B2D67F0A,synthetic_identity,hard,0.32
APP-0E619EABDF50,legitimate_clean,medium,0.129
APP-3BAF2F4F9D29,legitimate_clean,easy,0.0
APP-96D83AB5627C,legitimate_noisy,hard,0.107
APP-9968BF433D95,legitimate_clean,easy,0.058
APP-CEC8ED4A211D,legitimate_clean,easy,0.081
APP-17C876EE3489,legitimate_clean,medium,0.028
APP-F36D17D6E282,legitimate_clean,easy,0.177
APP-E931B8EB0CEA,legitimate_clean,easy,0.076
APP-FF4653D01513,legitimate_clean,easy,0.2
APP-017820D088F6,legitimate_clean,easy,0.01
APP-7F2136715D10,legitimate_clean,easy,0.001
APP-BAE3EA8C5CA1,legitimate_clean,easy,0.056
APP-D37EF3E40713,synthetic_identity,hard,0.414
APP-2AB105A476EA,true_name_fraud,hard,0.214
APP-90314D47B202,legitimate_clean,medium,0.007
APP-247B7F01B95A,legitimate_clean,easy,0.023
APP-8140F7B40E78,legitimate_clean,medium,0.051
APP-7C6070EC4FE2,legitimate_clean,medium,0.007
APP-E03C54FD9EC3,legitimate_clean,easy,0.058
APP-190397A7AB50,legitimate_clean,easy,0.029
APP-F90A3A86A2A0,legitimate_clean,easy,0.085
APP-F7EC762E6385,legitimate_clean,medium,0.0
APP-5539E58391A7,legitimate_clean,easy,0.084
APP-01A081249D64,legitimate_clean,easy,0.038
APP-873B763ED8F4,legitimate_clean,medium,0.004
APP-58B1D21ED060,legitimate_noisy,hard,0.192
APP-93009776D282,true_name_fraud,medium,0.195
APP-0D7112D22E75,legitimate_noisy,medium,0.138
APP-A4D80CA317DA,legitimate_clean,medium,0.066
APP-67851D3C20C7,legitimate_clean,easy,0.143
APP-98A7C5ACA0EF,legitimate_clean,easy,0.129
APP-74026E708B75,legitimate_clean,easy,0.035
APP-30B9694F60C2,legitimate_noisy,easy,0.301
APP-8606C35C86AD,legitimate_noisy,hard,0.16
APP-EDD54B375AF9,legitimate_clean,easy,0.005
APP-5564E5781B70,legitimate_noisy,easy,0.107
APP-ECD20E2AA04E,legitimate_clean,easy,0.046
APP-BE5ADCA511B8,legitimate_noisy,medium,0.082
APP-9E231EAD5576,legitimate_noisy,hard,0.235
APP-52E92340D0DC,legitimate_clean,easy,0.084
APP-58C212E9BAA6,synthetic_identity,medium,0.833
APP-922EB1EC7B53,legitimate_clean,medium,0.018
APP-5358A2129A2A,legitimate_clean,easy,0.038
APP-764834AB2558,legitimate_clean,easy,0.114
APP-60AF78ABC57F,legitimate_noisy,easy,0.081
APP-76ABBF6E9917,legitimate_clean,medium,0.002
APP-304727836B7B,legitimate_clean,easy,0.096
APP-169F2311A50B,legitimate_clean,easy,0.085
APP-49A9E1DD6013,legitimate_clean,easy,0.006
APP-9BE55EBA4FC2,legitimate_clean,easy,0.012
APP-1B59347C3385,legitimate_noisy,medium,0.004
APP-6DD00376FF08,legitimate_clean,medium,0.0
APP-E309E09FF1BA,legitimate_clean,easy,0.069
APP-EC7BE11D5685,legitimate_clean,easy,0.004
APP-9A1CC1EE1C72,legitimate_clean,easy,0.048
APP-8D693F4FD908,legitimate_clean,medium,0.025
APP-02B2E6508AEB,legitimate_noisy,medium,0.0
APP-B27FE0AF5FD5,legitimate_clean,easy,0.049
APP-4F839B7EAA7B,legitimate_noisy,hard,0.256
APP-B054CC25B789,legitimate_clean,hard,0.0
APP-26491F0A64A6,legitimate_clean,medium,0.078
APP-3657C2922969,legitimate_clean,easy,0.003
APP-9669B85BA948,legitimate_clean,easy,0.069
APP-F18CC89AA24D,legitimate_clean,medium,0.052
APP-9B74E0CE1CD4,legitimate_clean,medium,0.064
APP-329F5898611B,legitimate_clean,easy,0.033
APP-5417BBA5C2D0,legitimate_noisy,medium,0.242
APP-3D2EC3025C61,legitimate_clean,easy,0.017
APP-6175A7D57655,legitimate_clean,easy,0.027
APP-0975DB392804,legitimate_clean,easy,0.0
APP-EFA8DB865E5E,legitimate_clean,easy,0.083
APP-D05328D4D3D7,legitimate_noisy,medium,0.219
APP-15DD4B0C7EDE,legitimate_noisy,hard,0.169
APP-4D8A0D729532,synthetic_identity,medium,0.778
APP-4818FFDC08D4,legitimate_clean,easy,0.029
APP-869BD65ED35F,legitimate_clean,easy,0.064
APP-329F2B1F4AC1,legitimate_noisy,medium,0.394
APP-E33F2979B321,coordinated_attack,medium,0.974
APP-5B4DE2F5DF19,legitimate_noisy,hard,0.156
APP-79760BDDCA73,true_name_fraud,hard,0.478
APP-C6804D946DFA,legitimate_clean,hard,0.0
APP-B4F0B90F29F7,legitimate_clean,easy,0.088
APP-94961D62C23A,legitimate_clean,easy,0.033
APP-3CD795E16AFB,legitimate_clean,easy,0.116
APP-5A4EF8DD6879,legitimate_clean,easy,0.076
APP-D0122828D369,legitimate_clean,medium,0.053
APP-73F39B94EA4D,legitimate_clean,easy,0.172
APP-5E0726CB9481,legitimate_clean,easy,0.081
APP-018997FDF484,true_name_fraud,hard,0.472
APP-B8A2240EEDB6,legitimate_noisy,hard,0.146
APP-F6C5E6ABC225,legitimate_clean,easy,0.091
APP-D09D46BC5CBD,legitimate_clean,hard,0.0
APP-4EA97BFEC1BA,true_name_fraud,medium,0.446
APP-16BDDF3A7784,coordinated_attack,medium,0.637
APP-4B6070759775,legitimate_clean,medium,0.192
APP-FDB6A6AA2E7E,legitimate_clean,hard,0.02
APP-3F69F17AF62C,legitimate_noisy,hard,0.107
APP-51B55EF19996,legitimate_noisy,medium,0.161
APP-91D8B045CD76,legitimate_noisy,easy,0.228
APP-76ABC9D11EC0,legitimate_clean,medium,0.042
APP-A5DAA7D9F386,legitimate_clean,easy,0.081
APP-D5317578F764,legitimate_noisy,medium,0.1
APP-04355C6087F7,legitimate_clean,easy,0.098
APP-BFDB92CA10A4,legitimate_clean,easy,0.01
APP-E11181ADF4E2,legitimate_noisy,medium,0.116
APP-28CA9B96EC5E,legitimate_clean,easy,0.065
APP-11E27A3A214D,legitimate_clean,easy,0.02
APP-69C0F0A494BD,legitimate_clean,easy,0.0
APP-FDD2606A2662,legitimate_noisy,hard,0.195
APP-9E47B8412EE2,legitimate_clean,easy,0.029
APP-6567CE2AF1B5,legitimate_clean,easy,0.079
APP-13C4E934D744,legitimate_noisy,easy,0.18
APP-FA366365E5B3,legitimate_clean,easy,0.035
APP-0C535128EFD7,true_name_fraud,hard,0.231
APP-67955A930EB8,legitimate_clean,medium,0.0
APP-5D84C172B37E,legitimate_clean,easy,0.056
APP-9E8F83AF9D3A,legitimate_clean,easy,0.068
APP-B08FCAC9FC8E,legitimate_clean,easy,0.005
APP-76EED0C6367C,coordinated_attack,medium,0.909
APP-A50B11E24DB9,legitimate_clean,easy,0.08
APP-D12279F5EEE2,legitimate_noisy,medium,0.186
APP-8E1546FA2F00,legitimate_clean,easy,0.14
APP-9D38A9025DA4,true_name_fraud,medium,0.493
APP-A19D3D4759CF,true_name_fraud,hard,0.197
APP-D7625726B4EE,legitimate_clean,medium,0.043
APP-68B042AB3416,legitimate_clean,medium,0.032
APP-CB2272E04174,legitimate_clean,easy,0.026
APP-9D394DA8C1A8,legitimate_clean,easy,0.025
APP-48C3714E1B24,legitimate_clean,medium,0.0
APP-81DB41E4C447,legitimate_clean,medium,0.003
APP-6DCE0BFCAAAB,legitimate_noisy,medium,0.163
APP-4B336B3453F1,legitimate_noisy,medium,0.157
APP-FF21C38CDCC0,coordinated_attack,hard,0.546
APP-58FDBC98B771,legitimate_clean,easy,0.019
APP-94D55F96622F,legitimate_clean,medium,0.093
APP-3A9F3D21334E,legitimate_clean,medium,0.011
APP-CD47A1124D7E,legitimate_clean,easy,0.154
APP-1CFFB28C31C1,synthetic_identity,easy,0.753
APP-A8269D0C77A3,legitimate_clean,easy,0.128
APP-70FA126818DE,legitimate_clean,easy,0.112
APP-8999F2EABE07,coordinated_attack,medium,0.668
APP-52DCEE30EC94,true_name_fraud,medium,0.537
APP-F9D80F038254,legitimate_noisy,medium,0.073
APP-2573BE1FD4DB,legitimate_clean,hard,0.0
APP-2E833651F415,legitimate_clean,easy,0.084
APP-C4E35A7F357B,legitimate_clean,easy,0.033
APP-BDCF8E922F03,legitimate_noisy,medium,0.165
APP-445B08EC5505,legitimate_clean,medium,0.189
APP-D2A40D7C9B94,legitimate_noisy,easy,0.066
APP-D026501CE839,legitimate_clean,easy,0.123
APP-C69CF6987B1E,legitimate_clean,easy,0.088
APP-35A05BD7A477,legitimate_clean,easy,0.0
APP-B85340A8868E,legitimate_noisy,hard,0.248
APP-EEE53C8C9346,legitimate_clean,easy,0.106
APP-6BD579E7608A,legitimate_clean,medium,0.068
APP-02F66C8B6ECD,legitimate_clean,easy,0.021
APP-EFB6E39F24EB,legitimate_clean,easy,0.102
APP-7A18F7A089FA,legitimate_clean,hard,0.0
APP-E1205F493C05,legitimate_clean,easy,0.026
APP-6998D7B1C15B,legitimate_clean,easy,0.031
APP-87251FEC2B33,legitimate_clean,easy,0.106
APP-A83FBA56962F,legitimate_clean,medium,0.074
APP-9F79D5CC9D3F,legitimate_noisy,hard,0.032
APP-0B917E7C402C,legitimate_noisy,medium,0.113
APP-7E5D1F881D91,legitimate_clean,easy,0.101
APP-85C1C140FC9D,legitimate_clean,easy,0.248
APP-F9BD55C2AB2B,legitimate_clean,medium,0.128
APP-8314255A23E7,legitimate_noisy,hard,0.243
APP-253E4A9F8D1B,legitimate_clean,easy,0.12
APP-AFEDB95AFE4E,legitimate_clean,easy,0.0
APP-DB4CE1EAE8FC,legitimate_noisy,hard,0.219
APP-AA90A06F170B,legitimate_clean,medium,0.059
APP-0ED4A17CF45C,legitimate_noisy,hard,0.087
APP-FAFD30BD8B5C,legitimate_clean,medium,0.024
APP-17E81E507EF2,legitimate_noisy,hard,0.134
APP-219E88ABE091,legitimate_clean,easy,0.032
APP-4250661EC4B8,legitimate_clean,medium,0.06
APP-CA17A47D2FA3,legitimate_clean,easy,0.077
APP-47FCC1C7CE2D,legitimate_clean,medium,0.073
APP-9795A37CA3D4,legitimate_clean,easy,0.189
APP-C6BF82C8953E,true_name_fraud,medium,0.425
APP-A4D2F86DF7C1,legitimate_clean,easy,0.054
APP-E3068F9B5E2D,coordinated_attack,easy,0.986
APP-E951943EE672,legitimate_clean,medium,0.067
APP-0EAC4E0E133C,legitimate_clean,medium,0.035
APP-C90C8917ED3D,legitimate_clean,easy,0.0
APP-9E00D457A070,true_name_fraud,hard,0.348
APP-96CB229548A5,legitimate_clean,medium,0.121
APP-0ED0B2C1E19D,legitimate_clean,medium,0.006
APP-B49F3B1F3B9E,legitimate_clean,medium,0.098
APP-DD8205D81313,legitimate_clean,easy,0.015
APP-E2C435D1132F,legitimate_clean,easy,0.0
APP-8A3B87EA8AEC,legitimate_clean,easy,0.001
APP-75A0C02E5968,legitimate_noisy,medium,0.268
APP-AFE946D67079,legitimate_clean,medium,0.073
APP-6E5E50FEC70F,synthetic_identity,medium,0.73
APP-07BB578A307E,legitimate_clean,easy,0.125
APP-8F1140296BFF,coordinated_attack,medium,0.675
APP-8F8F928B41DC,legitimate_clean,easy,0.0
APP-1F2D2F15EBDD,legitimate_clean,medium,0.081
APP-8FE9E2999F08,legitimate_clean,easy,0.049
APP-D8922526E60A,legitimate_clean,easy,0.0
APP-9CD4F97F95BC,legitimate_clean,easy,0.092
APP-2DA578B20596,legitimate_clean,medium,0.0
APP-7DAE4F2B6C40,legitimate_clean,medium,0.032
APP-862574F6E91A,legitimate_noisy,hard,0.142
APP-21ADB2DE4478,coordinated_attack,hard,0.61
APP-F5AD6BF6B5E3,legitimate_clean,medium,0.084
APP-8F91E5879E6D,legitimate_clean,easy,0.005
APP-79A1ADF0BD73,coordinated_attack,medium,0.793
APP-5C203A916F2D,legitimate_clean,easy,0.04
APP-C4769B2686B9,synthetic_identity,medium,0.77
APP-A15A2EDED60A,legitimate_clean,medium,0.08
APP-95C3EB5D5A12,legitimate_clean,easy,0.083
APP-394507890894,legitimate_clean,medium,0.204
APP-34C1C9DD1F9B,legitimate_clean,easy,0.0
APP-9C8095AA3597,legitimate_noisy,hard,0.099
APP-FB92B0B91EEB,legitimate_noisy,hard,0.133
APP-3ABB58681D2F,legitimate_noisy,medium,0.163
APP-5E02584B175C,legitimate_clean,easy,0.019
APP-01976BA2415B,legitimate_clean,medium,0.023
APP-A5B6D9B83F13,coordinated_attack,hard,0.738
APP-7AD3D2A45295,legitimate_clean,easy,0.028
APP-4A232078916D,legitimate_clean,easy,0.147
APP-D74141869BF5,coordinated_attack,hard,0.654
APP-852AFD2E151C,legitimate_clean,hard,0.115
APP-987BDCEACCCC,legitimate_clean,easy,0.006
APP-F7FB1C66076A,legitimate_clean,easy,0.03
APP-0D085D1F068E,synthetic_identity,hard,0.438
APP-8463293F2DC8,legitimate_clean,easy,0.064
APP-858E5AF186F0,legitimate_clean,easy,0.081
APP-4CF79232B290,legitimate_clean,easy,0.0
APP-F31AAEE73C01,legitimate_clean,medium,0.059
APP-E4EA636B2834,synthetic_identity,medium,0.64
APP-0799C3DACD9D,legitimate_clean,easy,0.129
APP-68490B31AC74,legitimate_noisy,medium,0.246
APP-9948949E3B62,true_name_fraud,medium,0.295
APP-9B3D8D830750,synthetic_identity,medium,0.707
APP-32BCA76A7A87,legitimate_clean,easy,0.032
APP-758118925032,legitimate_clean,easy,0.005
APP-B386E68B7025,legitimate_clean,easy,0.002
APP-4B710C001E7F,legitimate_noisy,medium,0.265
APP-4C27E7075956,legitimate_clean,easy,0.08
APP-1479F2DB25F7,legitimate_clean,medium,0.072
APP-4ABF30858981,legitimate_clean,easy,0.036
APP-4E12EF33B6DC,legitimate_clean,easy,0.0
APP-D93B83F5BC08,legitimate_noisy,hard,0.298
APP-35EF51AE3321,legitimate_clean,easy,0.0
APP-9624F12579A8,legitimate_clean,easy,0.0
APP-7452878BD30F,legitimate_clean,easy,0.061
APP-7B5A6EEF04CF,legitimate_clean,hard,0.037
APP-5D9270B4E9AD,true_name_fraud,medium,0.509
APP-F27A658591D0,legitimate_noisy,hard,0.3
APP-CA3E94AF89B4,legitimate_clean,easy,0.024
APP-519B6341D4E6,legitimate_clean,easy,0.022
APP-9A43D67BF120,legitimate_clean,easy,0.027
APP-E1D9BA74A5AB,legitimate_clean,easy,0.01
APP-162FC1D598C2,true_name_fraud,medium,0.135
APP-B950119EC93F,legitimate_clean,medium,0.075
APP-639614D27B47,legitimate_clean,easy,0.029
APP-E18D883121B0,legitimate_clean,easy,0.038
APP-ADB62BEB8B15,legitimate_noisy,medium,0.115
APP-EF30E52E991F,legitimate_clean,easy,0.07
APP-36AC33642971,legitimate_clean,easy,0.032
APP-F81EA2A35D4B,legitimate_clean,easy,0.0
APP-0D0D7D051DA4,legitimate_clean,medium,0.008
APP-001E4E650E02,legitimate_clean,medium,0.002
APP-688E42AD750E,legitimate_clean,medium,0.055
APP-B353CD6C2F12,legitimate_clean,easy,0.001
APP-8ED0A80D3F42,legitimate_clean,easy,0.091
APP-BBDC75668D2E,legitimate_clean,easy,0.081
APP-CD34FB2A02D6,legitimate_clean,easy,0.051
APP-048F67FA5FD4,legitimate_clean,easy,0.0
APP-09ECFFA65722,legitimate_clean,medium,0.249
APP-AB62C7639BE2,true_name_fraud,medium,0.288
APP-5723A392DEC6,legitimate_noisy,hard,0.109
APP-00F4C2E019FB,legitimate_clean,easy,0.146
APP-0D3AA7A73613,legitimate_noisy,hard,0.228
APP-37A2B7B82B2A,legitimate_clean,easy,0.018
APP-A6A9317E4484,coordinated_attack,medium,0.786
APP-3EDA41065D8F,legitimate_clean,easy,0.077
APP-34F2F2D03B57,legitimate_clean,easy,0.0
APP-7CF90F562C85,synthetic_identity,easy,0.9
APP-5DDC65DB580F,legitimate_clean,medium,0.018
APP-CFE11A17E2F3,legitimate_clean,medium,0.076
APP-33B4CE7F5992,legitimate_clean,easy,0.157
APP-E9DCD5E44B4E,legitimate_clean,easy,0.179
APP-3FD1BB56FD39,legitimate_clean,easy,0.097
APP-343CEBF46FA1,legitimate_clean,hard,0.0
APP-82E27A02FDCE,legitimate_clean,medium,0.098
APP-3AF1BB01B340,synthetic_identity,hard,0.563
APP-422CF709F449,legitimate_clean,easy,0.032
APP-4A7C26710027,coordinated_attack,medium,0.66
APP-76DDECF50061,legitimate_clean,easy,0.096
APP-9B1B9432BD85,legitimate_clean,medium,0.15
APP-AC854ED5F3DC,legitimate_clean,easy,0.025
APP-9EEE0F683FD5,legitimate_clean,easy,0.019
APP-EF9118C1BE64,synthetic_identity,medium,0.628
APP-224FB62BE02C,legitimate_clean,medium,0.202
APP-E39F783B3040,legitimate_clean,easy,0.015
APP-D84C9CBA4922,legitimate_clean,easy,0.002
APP-F96647F46790,legitimate_clean,easy,0.0
APP-FDF9DCB777D0,legitimate_noisy,medium,0.069
APP-703B0190E0B4,legitimate_clean,easy,0.017
APP-A4AE421D359E,legitimate_noisy,hard,0.091
APP-C131DF7D1668,legitimate_noisy,hard,0.114
APP-AACD0572B0BA,synthetic_identity,medium,0.631
APP-92E75AAD9D31,legitimate_clean,easy,0.042
APP-2BEE6CA4CF53,true_name_fraud,easy,0.516
APP-76DE2DD7F86B,legitimate_clean,easy,0.066
APP-6ECEF80E5F90,legitimate_clean,easy,0.0
APP-658AC0266678,legitimate_clean,medium,0.195
APP-8DF86C7D1AED,synthetic_identity,easy,0.878
APP-21565588AFAD,legitimate_noisy,medium,0.245
APP-37433A4B533C,legitimate_noisy,hard,0.167
APP-2B5B3642E6ED,coordinated_attack,medium,0.673
APP-4502306C006E,legitimate_clean,medium,0.197
APP-6873AA4562BF,legitimate_clean,easy,0.034
APP-C4C4BBC8F01B,legitimate_clean,easy,0.0
APP-AED12F2E3B58,legitimate_noisy,hard,0.096
APP-879C684D577C,legitimate_clean,easy,0.053
APP-6DA19F2FA407,legitimate_clean,medium,0.085
APP-5A5965E0F5E7,legitimate_clean,easy,0.043
APP-A179F498703A,legitimate_clean,easy,0.016
APP-CD7A6EC9933A,legitimate_noisy,hard,0.269
APP-E1232C00C893,legitimate_clean,easy,0.064
APP-0DCBE3F40EE3,legitimate_clean,easy,0.038
APP-92562D76A77E,coordinated_attack,medium,0.772
APP-7F31BCB82BAE,legitimate_clean,easy,0.037
APP-3B814886D142,legitimate_noisy,hard,0.157
APP-226D0560D379,true_name_fraud,hard,0.465
APP-C5E168D24B1A,legitimate_clean,easy,0.043
APP-595668AEA95F,legitimate_clean,easy,0.074
APP-1703DEE0F44A,legitimate_clean,easy,0.072
APP-3272AF6EE244,legitimate_clean,easy,0.0
APP-6F82858FEF3F,legitimate_clean,medium,0.057
APP-556DE85D94C7,legitimate_clean,medium,0.0
APP-EA06C93345F0,legitimate_clean,medium,0.037
APP-B830AC5E211A,legitimate_clean,medium,0.0
APP-ACD3E6644652,true_name_fraud,hard,0.112
APP-4808EEC2E2DE,legitimate_clean,easy,0.005
APP-00031FC15C91,legitimate_noisy,medium,0.164
APP-F61147E7EA8E,legitimate_clean,hard,0.098
APP-ED22CCBE57BC,legitimate_clean,medium,0.07
APP-746B6CFB6164,legitimate_clean,medium,0.015
APP-C072B86F8DA8,legitimate_clean,hard,0.099
APP-309A98B22EA1,true_name_fraud,hard,0.186
APP-10D99998D62E,legitimate_clean,easy,0.092
APP-CDE69FDFF28A,legitimate_clean,easy,0.032
APP-2294D3935905,legitimate_clean,easy,0.159
APP-D330D5AB9D62,legitimate_noisy,easy,0.158
APP-ECF81AE05C2D,legitimate_clean,easy,0.139
APP-70D90E0059A6,legitimate_noisy,hard,0.272
APP-1F7A06403C36,true_name_fraud,medium,0.422
APP-458E52B376BF,legitimate_clean,easy,0.0
APP-B0F10B2B8217,legitimate_clean,easy,0.031
APP-743AFAA8C7C2,legitimate_clean,medium,0.034
APP-A32BA8DDA64F,legitimate_clean,easy,0.0
APP-39BE8BC25B19,legitimate_clean,medium,0.048
APP-84A02B8383CD,legitimate_clean,easy,0.042
APP-545C2A0D8FE0,legitimate_clean,hard,0.083
APP-83A174BC4C80,legitimate_clean,medium,0.02
APP-821F9D88842C,legitimate_clean,easy,0.134
APP-AAF426FC4C91,legitimate_clean,easy,0.039
APP-6935A8116911,legitimate_clean,easy,0.0
APP-A63B4086A5E3,legitimate_clean,medium,0.121
APP-F58FF4B3D9CE,legitimate_noisy,hard,0.282
APP-9C899AD632A0,legitimate_noisy,medium,0.087
APP-41A26A778D82,legitimate_clean,medium,0.043
APP-38C71D6B6C81,legitimate_clean,medium,0.031
APP-663C35B08464,true_name_fraud,medium,0.42
APP-E7D9B80E7C26,legitimate_clean,easy,0.019
APP-1371DEA05D92,legitimate_clean,easy,0.018
APP-2891F9AD858F,legitimate_clean,easy,0.07
APP-397E1A623B8F,legitimate_clean,easy,0.0
APP-7310AB891026,legitimate_clean,medium,0.145
APP-9F129BEEDB17,true_name_fraud,medium,0.45
