application_id,application_date,application_month,fraud_label,fraud_type,difficulty_level,generated_signal_score,age,annual_income,months_at_address,months_at_employer,num_prev_apps_same_device_7d,num_prev_apps_same_email_30d,num_prev_apps_same_phone_30d,num_prev_apps_same_address_30d,zip_ip_distance_proxy,application_hour,is_free_email_domain,document_uploaded,thin_file_flag,name_email_match_score,income_age_ratio,tenure_min,night_application_flag,high_device_velocity_flag,high_identity_reuse_flag,state,housing_status,ip_region,employer_industry
APP-CF5CDD917A54,2024-03-29,2024-03,0,legitimate_clean,easy,0.0,45,150000,61,77,0,0,0,0,0.186,18,0,1,0,0.87,3333.3333333333335,61,0,0,0,TX,rent,NE,technology
APP-FDEEDE399FAA,2024-04-03,2024-04,0,legitimate_clean,easy,0.091,26,42000,43,54,0,0,0,0,0.254,4,1,1,0,0.905,1615.3846153846155,43,1,0,0,TX,other,TX,manufacturing
APP-224E24600F93,2024-04-23,2024-04,0,legitimate_noisy,medium,0.204,18,66000,10,11,0,0,0,0,0.289,21,1,1,1,0.931,3666.6666666666665,10,0,0,0,MI,family,MI,insurance
APP-72E83E8FBC5D,2024-10-12,2024-10,0,legitimate_noisy,medium,0.077,68,42000,18,8,0,0,0,2,0.244,14,1,1,0,0.93,617.6470588235294,8,0,0,1,NE,rent,TX,retail
APP-8D9F018E48EB,2024-10-19,2024-10,1,synthetic_identity,easy,0.738,34,132000,6,4,4,2,4,3,0.616,5,1,1,0,0.897,3882.3529411764707,4,1,1,1,WA,own,CA,healthcare
APP-FBD385D1A703,2024-02-29,2024-02,0,legitimate_noisy,hard,0.396,72,42000,24,15,2,0,0,0,0.354,4,1,1,1,0.0,583.3333333333334,15,1,0,0,CO,own,OH,manufacturing
APP-21DDFCD99A61,2024-04-05,2024-04,0,legitimate_clean,easy,0.084,36,77000,72,61,0,0,0,0,0.149,19,0,1,0,0.463,2138.8888888888887,61,0,0,0,PA,rent,PA,logistics
APP-BE40B43B6868,2024-02-15,2024-02,0,legitimate_clean,medium,0.077,35,91000,16,82,0,0,0,0,0.104,11,0,1,0,0.412,2600.0,16,0,0,0,OH,other,OH,technology
APP-CE7251A825D9,2024-04-01,2024-04,0,legitimate_noisy,easy,0.0,44,92000,14,18,0,0,0,0,0.323,12,0,1,0,0.853,2090.909090909091,14,0,0,0,AZ,rent,AZ,manufacturing
APP-7AC630D8C3BA,2024-06-02,2024-06,0,legitimate_noisy,hard,0.199,39,190000,16,18,0,0,0,0,0.244,15,1,1,1,0.394,4871.794871794872,16,0,0,0,CA,other,MI,technology
APP-03398693F5CF,2024-09-08,2024-09,1,coordinated_attack,easy,0.885,46,92000,5,1,7,2,4,6,0.96,5,0,0,0,0.355,2000.0,1,1,1,1,CA,rent,AZ,manufacturing
APP-F45AB2D9DDDA,2024-11-16,2024-11,0,legitimate_noisy,medium,0.216,48,95000,21,1,0,0,0,0,0.366,14,0,1,0,0.0,1979.1666666666667,1,0,0,0,MI,own,MI,insurance
APP-F164E52CD4CD,2024-07-11,2024-07,1,synthetic_identity,hard,0.506,18,36000,12,3,1,0,1,0,0.42,1,1,1,1,0.0,2000.0,3,1,0,0,KY,other,KY,logistics
APP-8C9B71FD7904,2024-02-05,2024-02,0,legitimate_clean,easy,0.066,21,58000,118,58,0,0,0,0,0.203,14,1,1,0,0.471,2761.904761904762,58,0,0,0,WI,own,MA,manufacturing
APP-8FFA89E48D61,2024-06-30,2024-06,0,legitimate_clean,medium,0.081,54,61000,42,50,0,0,0,0,0.04,21,1,1,0,0.405,1129.6296296296296,42,0,0,0,CA,own,CA,education
APP-C1B49D15956C,2024-07-13,2024-07,0,legitimate_noisy,medium,0.383,49,46000,13,8,1,0,0,1,0.157,9,1,0,1,0.521,938.7755102040817,8,0,0,0,TX,other,FL,retail
APP-65B456D3E5D2,2024-10-19,2024-10,0,legitimate_clean,easy,0.0,24,44000,79,63,0,0,0,0,0.079,8,0,1,0,0.923,1833.3333333333333,63,0,0,0,MN,rent,MN,education
APP-C987AC943ECE,2024-04-21,2024-04,0,legitimate_clean,easy,0.065,19,96000,22,57,0,0,1,0,0.166,16,0,1,0,0.434,5052.631578947368,22,0,0,0,MN,own,MN,healthcare
APP-C362D1A318E5,2024-02-19,2024-02,0,legitimate_clean,easy,0.053,20,35000,12,36,0,0,0,0,0.149,17,0,1,0,0.357,1750.0,12,0,0,0,NV,other,NV,education
APP-D5AF6F083732,2024-11-30,2024-11,0,legitimate_noisy,hard,0.26,36,150000,11,4,0,0,0,0,0.482,12,1,1,0,0.0,4166.666666666667,4,0,0,0,PA,rent,PA,technology
APP-5482F98AC39B,2024-01-06,2024-01,1,true_name_fraud,medium,0.443,55,106000,29,11,2,0,2,1,0.554,19,0,1,1,0.923,1927.2727272727273,11,0,0,1,AZ,other,AZ,technology
APP-ED40BBEC0914,2024-02-18,2024-02,1,coordinated_attack,medium,0.688,27,21000,6,2,3,0,2,2,0.496,8,1,0,1,0.893,777.7777777777778,2,0,1,1,CA,other,MO,hospitality
APP-BA436CF30A1F,2024-12-29,2024-12,0,legitimate_clean,easy,0.077,50,104000,91,54,0,0,0,0,0.139,12,1,1,0,0.4,2080.0,54,0,0,0,MO,own,TX,technology
APP-968C48EB8082,2024-09-24,2024-09,0,legitimate_clean,easy,0.044,30,160000,21,74,0,0,0,0,0.111,16,0,1,0,0.915,5333.333333333333,21,0,0,0,NM,rent,NM,technology
APP-A77E999BAF13,2024-07-23,2024-07,0,legitimate_clean,easy,0.109,50,47000,68,15,0,0,0,0,0.261,13,1,1,0,0.457,940.0,15,0,0,0,NE,family,NE,insurance
APP-8AF3CC81484C,2024-05-24,2024-05,0,legitimate_clean,easy,0.0,37,28000,17,90,0,0,0,0,0.164,13,0,1,0,0.542,756.7567567567568,17,0,0,0,OH,rent,OH,retail
APP-7798978864CB,2024-04-14,2024-04,0,legitimate_noisy,easy,0.255,21,61000,3,16,0,0,0,0,0.484,9,1,1,0,0.0,2904.7619047619046,3,0,0,0,NC,family,NC,technology
APP-2A791F267E8E,2024-05-14,2024-05,0,legitimate_clean,easy,0.057,75,83000,79,93,0,0,0,0,0.033,9,1,1,0,0.937,1106.6666666666667,79,0,0,0,WI,family,WI,technology
APP-83C12E400B0F,2024-11-19,2024-11,0,legitimate_clean,easy,0.07,66,51000,70,15,0,0,0,0,0.211,18,0,1,0,0.481,772.7272727272727,15,0,0,0,FL,own,FL,education
APP-BC7A558098B5,2024-12-14,2024-12,0,legitimate_clean,easy,0.017,44,28000,33,26,0,0,0,0,0.109,19,0,1,0,0.534,636.3636363636364,26,0,0,0,CA,own,CA,hospitality
APP-910B2EF5386E,2024-05-15,2024-05,0,legitimate_clean,easy,0.054,43,70000,56,45,0,0,0,0,0.228,10,1,1,0,0.906,1627.906976744186,45,0,0,0,NV,family,WI,education
APP-0601356405E8,2024-01-01,2024-01,0,legitimate_clean,medium,0.037,38,108000,33,46,0,0,0,0,0.001,11,0,1,0,0.501,2842.1052631578946,33,0,0,0,FL,own,FL,technology
APP-EC70B04C6C62,2024-11-13,2024-11,0,legitimate_clean,medium,0.057,52,48000,82,67,1,0,0,0,0.272,12,0,1,0,0.855,923.0769230769231,67,0,0,0,CO,own,CO,logistics
APP-427CA52D7901,2024-08-12,2024-08,0,legitimate_noisy,hard,0.281,28,35000,16,12,0,0,0,1,0.219,10,0,1,1,0.0,1250.0,12,0,0,0,OH,rent,OH,retail
APP-B514BF630EEA,2024-11-08,2024-11,0,legitimate_clean,medium,0.22,32,159000,30,39,1,0,0,0,0.088,17,0,1,1,0.501,4968.75,30,0,0,0,MO,own,MO,technology
APP-FCCB97AA6A42,2024-05-08,2024-05,0,legitimate_clean,medium,0.002,45,48000,100,41,0,0,0,0,0.138,9,0,0,0,0.854,1066.6666666666667,41,0,0,0,CA,family,CA,education
APP-7402B2B036C9,2024-08-18,2024-08,0,legitimate_clean,easy,0.061,34,113000,84,64,0,0,0,0,0.071,17,1,1,0,0.914,3323.529411764706,64,0,0,0,CA,rent,CA,healthcare
APP-63A2A5ED20CB,2024-08-07,2024-08,0,legitimate_clean,easy,0.018,73,47000,81,12,0,0,0,0,0.069,13,1,1,0,0.897,643.8356164383562,12,0,0,0,MO,own,MO,manufacturing
APP-80C9C2DAF626,2024-10-28,2024-10,0,legitimate_clean,medium,0.028,35,73000,28,77,0,0,0,0,0.26,16,0,1,0,0.939,2085.714285714286,28,0,0,0,CA,own,CA,healthcare
APP-8DBA2E63E403,2024-03-03,2024-03,0,legitimate_clean,medium,0.0,63,45000,41,81,0,0,0,0,0.279,19,0,1,0,0.901,714.2857142857143,41,0,0,0,WA,own,WA,logistics
APP-6639BD9E5549,2024-04-02,2024-04,0,legitimate_clean,easy,0.094,42,145000,82,35,0,0,0,1,0.026,14,0,1,0,0.911,3452.3809523809523,35,0,0,0,CA,own,CA,finance
APP-E50857272073,2024-03-23,2024-03,0,legitimate_clean,easy,0.086,68,126000,24,69,0,0,0,0,0.04,8,1,1,0,0.948,1852.9411764705883,24,0,0,0,KY,own,KY,finance
APP-2AC00A3C38A4,2024-01-30,2024-01,0,legitimate_clean,hard,0.114,44,77000,40,24,0,0,0,0,0.264,8,1,1,0,0.359,1750.0,24,0,0,0,PA,own,PA,manufacturing
APP-3AC4999F81F2,2024-01-18,2024-01,0,legitimate_clean,easy,0.089,19,32000,99,37,0,0,0,0,0.1,19,1,1,0,0.451,1684.2105263157894,37,0,0,0,FL,family,FL,healthcare
APP-A2CCAA795888,2024-10-28,2024-10,0,legitimate_noisy,hard,0.275,31,130000,8,1,0,0,0,2,0.233,16,1,1,0,0.891,4193.548387096775,1,0,0,1,FL,other,FL,technology
APP-DA84930EF6CF,2024-11-08,2024-11,0,legitimate_clean,easy,0.017,32,88000,96,60,0,0,0,0,0.225,18,0,1,0,0.859,2750.0,60,0,0,0,NC,own,TX,technology
APP-B67BC3D75DAD,2024-04-22,2024-04,0,legitimate_clean,easy,0.038,49,172000,74,29,0,0,0,0,0.182,9,0,1,0,0.46,3510.204081632653,29,0,0,0,FL,rent,FL,technology
APP-B71403157476,2024-05-01,2024-05,0,legitimate_clean,medium,0.041,54,47000,29,40,0,0,0,0,0.143,10,0,1,0,0.914,870.3703703703703,29,0,0,0,KY,own,KY,retail
APP-49D674F814A8,2024-03-28,2024-03,1,synthetic_identity,medium,0.518,21,86000,0,8,2,1,2,1,0.309,0,1,0,0,0.404,4095.2380952380954,0,1,0,1,IL,other,WI,finance
APP-1AF72F5805E1,2024-01-19,2024-01,0,legitimate_clean,easy,0.0,19,27000,114,59,0,0,0,0,0.265,8,0,1,0,0.869,1421.0526315789473,59,0,0,0,OH,own,OH,retail
APP-80FCAE742D5F,2024-03-24,2024-03,0,legitimate_clean,easy,0.0,21,122000,59,25,0,0,0,0,0.122,11,0,1,0,0.945,5809.523809523809,25,0,0,0,OH,rent,OH,technology
APP-859A931A9CF3,2024-02-27,2024-02,0,legitimate_clean,easy,0.03,59,107000,74,79,0,0,0,0,0.208,13,1,1,0,0.542,1813.5593220338983,74,0,0,0,TN,own,TN,healthcare
APP-FCE9E503F445,2024-07-25,2024-07,0,legitimate_clean,easy,0.074,70,73000,12,46,0,0,0,0,0.225,18,1,1,0,0.88,1042.857142857143,12,0,0,0,OR,rent,OR,insurance
APP-5F7E38A88F38,2024-09-30,2024-09,0,legitimate_noisy,hard,0.152,54,83000,9,16,0,0,0,0,0.43,11,0,1,0,0.486,1537.037037037037,9,0,0,0,FL,family,FL,healthcare
APP-318AFD92E1B9,2024-08-10,2024-08,0,legitimate_noisy,medium,0.151,40,51000,9,7,0,0,0,0,0.371,20,0,0,1,0.916,1275.0,7,0,0,0,IN,rent,IN,logistics
APP-C96559ED9D03,2024-01-18,2024-01,0,legitimate_noisy,medium,0.23,34,45000,18,13,0,0,0,0,0.443,4,1,1,1,0.941,1323.5294117647059,13,1,0,0,TX,rent,TX,healthcare
APP-74E7909C2D8A,2024-03-08,2024-03,0,legitimate_clean,medium,0.068,55,67000,15,56,0,0,0,0,0.26,22,1,1,0,0.465,1218.1818181818182,15,0,0,0,FL,family,FL,healthcare
APP-CAC506D266B4,2024-08-07,2024-08,0,legitimate_clean,easy,0.047,58,150000,85,95,0,1,1,0,0.09,9,0,1,0,0.937,2586.206896551724,85,0,0,0,OR,rent,AZ,finance
APP-4416E5347074,2024-09-30,2024-09,0,legitimate_clean,easy,0.0,64,32000,100,42,0,0,0,0,0.036,14,0,1,0,0.878,500.0,42,0,0,0,TX,rent,TX,retail
APP-40149D3EA2CD,2024-10-06,2024-10,0,legitimate_noisy,hard,0.237,19,89000,13,10,1,0,0,0,0.105,13,1,1,1,0.486,4684.210526315789,10,0,0,0,PA,family,PA,healthcare
APP-5843660846B6,2024-02-13,2024-02,0,legitimate_noisy,medium,0.104,54,40000,18,8,0,0,0,0,0.43,13,0,1,0,0.549,740.7407407407408,8,0,0,0,OH,rent,FL,education
APP-16A3C427983D,2024-10-09,2024-10,1,true_name_fraud,hard,0.269,33,98000,27,15,1,0,0,1,0.152,5,0,0,0,0.516,2969.6969696969695,15,1,0,0,FL,own,FL,healthcare
APP-28BA19E2FCDA,2024-10-12,2024-10,0,legitimate_clean,easy,0.046,26,72000,66,16,0,0,0,0,0.252,5,0,1,0,0.914,2769.230769230769,16,1,0,0,OR,own,PA,finance
APP-7DD2EF641FC6,2024-05-26,2024-05,0,legitimate_clean,medium,0.056,40,89000,32,41,0,0,0,0,0.011,14,0,0,0,0.927,2225.0,32,0,0,0,NY,family,NY,manufacturing
APP-33487047089B,2024-05-15,2024-05,0,legitimate_clean,easy,0.188,42,74000,120,95,0,0,0,1,0.206,11,1,1,0,0.36,1761.904761904762,95,0,0,0,PA,rent,PA,education
APP-321BA9747E65,2024-12-13,2024-12,0,legitimate_clean,easy,0.083,35,81000,12,43,0,0,0,0,0.053,19,1,1,0,0.471,2314.285714285714,12,0,0,0,CO,own,CO,finance
APP-81C7B0BE35E4,2024-11-17,2024-11,0,legitimate_noisy,hard,0.178,20,16000,10,3,0,0,0,0,0.47,4,0,1,0,0.922,800.0,3,1,0,0,MO,rent,MO,hospitality
APP-BF29FC68B9F5,2024-05-17,2024-05,0,legitimate_noisy,hard,0.208,67,153000,6,15,0,0,0,0,0.409,20,0,1,1,0.474,2283.582089552239,6,0,0,0,CA,family,CA,finance
APP-B18F61BA512B,2024-06-04,2024-06,0,legitimate_noisy,hard,0.236,39,179000,23,7,0,0,0,0,0.145,12,1,1,1,0.023,4589.74358974359,7,0,0,0,WI,own,WI,technology
APP-FF46556C3C17,2024-01-22,2024-01,0,legitimate_clean,easy,0.129,61,62000,48,9,0,0,0,0,0.229,18,0,0,0,0.418,1016.3934426229508,9,0,0,0,OH,rent,IN,manufacturing
APP-0E4292C06163,2024-06-15,2024-06,0,legitimate_clean,easy,0.048,51,24000,29,70,0,0,0,0,0.167,19,1,1,0,0.856,470.5882352941176,29,0,0,0,CA,own,CA,hospitality
APP-4997A21C23C8,2024-03-30,2024-03,0,legitimate_noisy,easy,0.151,41,27000,22,8,0,1,0,0,0.112,12,1,0,0,0.526,658.5365853658536,8,0,0,0,CO,family,WI,hospitality
APP-2959E07C78E7,2024-04-14,2024-04,0,legitimate_clean,easy,0.003,54,56000,38,11,0,0,0,0,0.07,15,0,1,0,0.367,1037.037037037037,11,0,0,0,NM,family,NM,manufacturing
APP-4E9FD141F1D8,2024-06-27,2024-06,0,legitimate_clean,easy,0.0,66,161000,102,76,0,0,0,0,0.104,15,0,1,0,0.923,2439.3939393939395,76,0,0,0,TN,own,CA,technology
APP-843516625F7D,2024-03-22,2024-03,0,legitimate_clean,medium,0.213,32,72000,102,59,0,0,0,0,0.278,3,1,1,1,0.934,2250.0,59,1,0,0,WA,family,WA,manufacturing
APP-F92EC2D9D3FA,2024-02-04,2024-02,0,legitimate_clean,easy,0.026,23,25000,61,62,0,0,0,0,0.229,15,1,1,0,0.943,1086.9565217391305,61,0,0,0,MD,rent,MD,education
APP-3E5C4793699B,2024-02-27,2024-02,0,legitimate_noisy,medium,0.231,18,43000,7,18,2,0,0,0,0.319,16,1,1,0,0.47,2388.8888888888887,7,0,0,0,PA,family,PA,technology
APP-29967EE19096,2024-12-23,2024-12,0,legitimate_clean,easy,0.038,25,41000,63,54,0,0,0,0,0.009,16,0,1,0,0.458,1640.0,54,0,0,0,FL,own,FL,manufacturing
APP-60103EE4C281,2024-06-17,2024-06,0,legitimate_clean,medium,0.0,41,38000,38,19,0,0,0,0,0.223,15,0,1,0,0.947,926.829268292683,19,0,0,0,CA,rent,CA,logistics
APP-E13DD6A0A485,2024-04-14,2024-04,0,legitimate_clean,easy,0.096,26,116000,46,50,0,0,0,0,0.23,17,0,1,0,0.452,4461.538461538462,46,0,0,0,NY,family,NY,technology
APP-5CC4E5DF6415,2024-05-02,2024-05,0,legitimate_noisy,medium,0.392,37,106000,1,1,0,0,0,0,0.483,17,1,0,1,0.904,2864.864864864865,1,0,0,0,FL,rent,FL,healthcare
APP-C5EA8F65F311,2024-08-03,2024-08,0,legitimate_clean,hard,0.177,31,43000,21,57,0,0,0,0,0.266,14,1,1,1,0.385,1387.0967741935483,21,0,0,0,AZ,family,AZ,insurance
APP-BEB0F667A245,2024-10-11,2024-10,0,legitimate_noisy,hard,0.164,75,56000,15,13,0,0,0,0,0.365,11,0,1,1,0.007,746.6666666666666,13,0,0,0,TX,family,TX,insurance
APP-46C6AF292285,2024-07-05,2024-07,0,legitimate_clean,easy,0.19,44,84000,24,90,1,0,0,0,0.014,19,1,1,0,0.495,1909.090909090909,24,0,0,0,TX,own,TX,technology
APP-106A3C5AA2DF,2024-07-09,2024-07,1,true_name_fraud,medium,0.455,33,99000,17,9,2,1,2,2,0.525,4,1,1,0,0.532,3000.0,9,1,0,1,GA,own,GA,healthcare
APP-7C2D547E0E49,2024-02-05,2024-02,0,legitimate_clean,medium,0.095,19,90000,15,22,0,0,0,0,0.016,16,0,1,0,0.428,4736.8421052631575,15,0,0,0,FL,own,FL,healthcare
APP-B732AFC16C8A,2024-09-23,2024-09,0,legitimate_noisy,medium,0.409,50,27000,12,3,0,0,0,0,0.476,13,1,0,1,0.016,540.0,3,0,0,0,FL,rent,FL,retail
APP-023992346B12,2024-08-25,2024-08,0,legitimate_clean,easy,0.097,42,39000,31,20,0,0,0,0,0.265,13,1,1,0,0.939,928.5714285714286,20,0,0,0,GA,family,GA,retail
APP-4C627F1896CC,2024-10-07,2024-10,0,legitimate_clean,easy,0.065,18,118000,83,27,0,0,0,0,0.29,19,1,1,0,0.913,6555.555555555556,27,0,0,0,NE,rent,NE,finance
APP-2A6F26EA8CF3,2024-10-30,2024-10,0,legitimate_clean,easy,0.116,18,42000,89,75,0,0,0,0,0.072,12,1,1,0,0.49,2333.3333333333335,75,0,0,0,MN,family,MN,healthcare
APP-D1BBBE33D0F5,2024-01-29,2024-01,1,synthetic_identity,easy,0.978,18,50000,11,5,4,3,2,3,0.831,2,1,1,1,0.0,2777.777777777778,5,1,1,1,FL,rent,FL,education
APP-1B8BAF0345ED,2024-03-29,2024-03,0,legitimate_clean,medium,0.099,19,16000,58,83,0,0,0,0,0.272,13,1,1,0,0.945,842.1052631578947,58,0,0,0,MD,own,MD,hospitality
APP-6764B2E6AE53,2024-09-06,2024-09,0,legitimate_clean,easy,0.063,31,38000,102,84,0,0,0,0,0.246,13,1,1,0,0.458,1225.8064516129032,84,0,0,0,NM,family,NM,education
APP-F56784443400,2024-06-25,2024-06,0,legitimate_clean,easy,0.092,24,47000,113,61,0,0,0,0,0.146,10,1,0,0,0.67,1958.3333333333333,61,0,0,0,NV,other,NV,insurance
APP-F93B472654E0,2024-06-24,2024-06,0,legitimate_clean,easy,0.0,49,45000,90,53,0,0,0,0,0.26,12,0,1,0,0.915,918.3673469387755,53,0,0,0,NV,rent,NV,retail
APP-DB3E46F58ABE,2024-06-02,2024-06,0,legitimate_clean,easy,0.027,39,94000,118,44,0,0,0,0,0.227,20,1,1,0,0.511,2410.25641025641,44,0,0,0,WI,family,WI,technology
APP-C16B82CBDFA8,2024-03-14,2024-03,0,legitimate_clean,easy,0.012,29,64000,24,68,0,0,0,0,0.126,20,0,1,0,0.48,2206.896551724138,24,0,0,0,CA,family,OH,healthcare
APP-902D11BBBC83,2024-11-07,2024-11,0,legitimate_clean,easy,0.08,44,79000,68,65,0,0,0,0,0.188,18,1,1,0,0.454,1795.4545454545455,65,0,0,0,WA,rent,WA,manufacturing
APP-AA139FA3043C,2024-08-25,2024-08,0,legitimate_clean,easy,0.195,63,83000,103,17,0,0,0,0,0.083,3,0,1,1,0.896,1317.4603174603174,17,1,0,0,CA,own,CA,technology
APP-415EB0567DC5,2024-02-01,2024-02,0,legitimate_noisy,hard,0.348,54,42000,1,1,1,0,0,0,0.458,13,0,1,0,0.902,777.7777777777778,1,0,0,0,MI,rent,OH,hospitality
APP-BB46B44DFBE1,2024-11-01,2024-11,0,legitimate_clean,hard,0.027,20,34000,73,58,0,0,0,0,0.084,6,0,1,0,0.503,1700.0,58,0,0,0,TX,own,TX,retail
APP-C9E5AD6D055A,2024-08-02,2024-08,1,synthetic_identity,easy,0.736,18,116000,6,7,5,2,4,2,0.941,18,1,0,1,0.938,6444.444444444444,6,0,1,1,GA,family,TX,technology
APP-6E107E8F8DAE,2024-08-09,2024-08,0,legitimate_clean,easy,0.117,64,87000,29,88,0,0,0,0,0.167,15,1,1,0,0.438,1359.375,29,0,0,0,FL,rent,FL,education
APP-661A9CDFA629,2024-12-05,2024-12,0,legitimate_clean,hard,0.09,55,47000,101,17,0,0,0,0,0.101,19,0,1,0,0.365,854.5454545454545,17,0,0,0,CA,other,FL,insurance
APP-3D56820E47FA,2024-09-24,2024-09,0,legitimate_clean,medium,0.037,32,90000,12,30,0,0,0,0,0.011,13,0,1,0,0.876,2812.5,12,0,0,0,CA,rent,CA,technology
APP-8D5E290F793A,2024-01-09,2024-01,0,legitimate_clean,easy,0.055,61,104000,93,26,0,0,0,0,0.154,10,1,1,0,0.903,1704.9180327868853,26,0,0,0,CA,own,CA,healthcare
APP-B8E3636EF1D1,2024-03-23,2024-03,0,legitimate_clean,easy,0.107,65,47000,86,35,0,0,0,0,0.223,15,0,1,1,0.939,723.0769230769231,35,0,0,0,MO,rent,MO,retail
APP-61B03E1C3656,2024-10-07,2024-10,1,coordinated_attack,hard,0.649,36,97000,4,2,1,0,0,3,0.442,12,1,1,1,0.48,2694.4444444444443,2,0,0,1,OR,family,FL,healthcare
APP-09C8AE6F24E9,2024-03-25,2024-03,0,legitimate_clean,easy,0.009,35,84000,96,10,0,0,0,0,0.106,10,1,1,0,0.871,2400.0,10,0,0,0,NV,rent,NV,insurance
APP-5A60D86A17DB,2024-02-07,2024-02,0,legitimate_clean,easy,0.036,55,45000,48,75,0,0,0,0,0.222,20,1,1,0,0.855,818.1818181818181,48,0,0,0,NM,own,NM,logistics
APP-0611B7518AB1,2024-10-20,2024-10,0,legitimate_noisy,easy,0.308,21,20000,18,1,1,0,0,0,0.445,8,1,1,0,0.892,952.3809523809524,1,0,0,0,GA,rent,GA,hospitality
APP-8BAEBA99B636,2024-06-29,2024-06,0,legitimate_noisy,hard,0.143,64,104000,9,13,0,0,0,0,0.322,11,1,0,0,0.922,1625.0,9,0,0,0,TX,rent,MO,finance
APP-12BFE3F2EFEF,2024-08-12,2024-08,0,legitimate_clean,medium,0.029,36,50000,90,76,0,0,0,0,0.157,9,0,1,0,0.537,1388.888888888889,76,0,0,0,IL,rent,IL,healthcare
APP-16C7E00460B9,2024-07-26,2024-07,0,legitimate_clean,easy,0.03,21,16000,61,34,0,0,0,0,0.166,8,0,1,0,0.942,761.9047619047619,34,0,0,0,FL,family,FL,hospitality
APP-7F8F140AD45F,2024-04-24,2024-04,0,legitimate_clean,easy,0.002,29,94000,59,46,0,0,0,0,0.246,10,1,1,0,0.879,3241.3793103448274,46,0,0,0,NM,rent,NM,healthcare
APP-4EA7CE4C79D7,2024-02-04,2024-02,0,legitimate_clean,easy,0.139,30,32000,15,15,0,0,0,0,0.247,19,1,1,0,0.471,1066.6666666666667,15,0,0,0,MI,rent,MI,retail
APP-1817EE1AD981,2024-05-30,2024-05,0,legitimate_clean,easy,0.027,31,48000,86,80,0,0,0,0,0.02,9,0,0,0,0.928,1548.3870967741937,80,0,0,0,NE,rent,NE,healthcare
APP-E0F3247E8888,2024-08-27,2024-08,1,true_name_fraud,hard,0.219,19,88000,37,32,1,0,0,0,0.379,19,1,1,0,0.013,4631.578947368421,32,0,0,0,FL,own,WA,healthcare
APP-B6FDE033B0D6,2024-08-14,2024-08,1,true_name_fraud,easy,0.523,18,64000,45,7,2,2,1,1,0.57,7,0,1,1,0.477,3555.5555555555557,7,0,0,1,TN,family,TN,technology
APP-54F7C58FEBA7,2024-01-05,2024-01,0,legitimate_noisy,medium,0.424,51,99000,3,1,0,0,0,1,0.438,3,1,1,0,0.93,1941.1764705882354,1,1,0,0,NV,rent,TN,finance
APP-FEF15713133F,2024-03-12,2024-03,0,legitimate_clean,medium,0.057,27,70000,114,51,0,0,0,0,0.291,18,0,1,0,0.446,2592.5925925925926,51,0,0,0,TX,own,TX,manufacturing
APP-56FF34426247,2024-11-01,2024-11,0,legitimate_clean,easy,0.207,36,57000,58,38,0,0,1,1,0.297,11,1,1,0,0.926,1583.3333333333333,38,0,0,0,NC,rent,NC,education
APP-522943774643,2024-08-17,2024-08,0,legitimate_clean,easy,0.011,45,67000,69,7,0,0,0,0,0.176,20,0,1,0,0.905,1488.888888888889,7,0,0,0,AZ,other,AZ,technology
APP-54E1BADDFD1F,2024-09-30,2024-09,0,legitimate_clean,easy,0.097,37,180000,35,84,0,0,0,0,0.074,20,1,1,0,0.901,4864.864864864865,35,0,0,0,OH,rent,OH,technology
APP-8E6C9085FEA8,2024-12-31,2024-12,0,legitimate_noisy,easy,0.132,57,61000,9,13,0,0,0,0,0.419,16,0,1,0,0.939,1070.1754385964912,9,0,0,0,NM,rent,NM,education
APP-CFE544EEF167,2024-09-19,2024-09,0,legitimate_clean,easy,0.025,37,59000,24,17,0,0,0,0,0.115,14,0,1,0,0.95,1594.5945945945946,17,0,0,0,OR,family,OR,education
APP-533029C08355,2024-12-15,2024-12,0,legitimate_clean,easy,0.0,30,128000,102,73,0,0,0,0,0.131,9,0,1,0,0.886,4266.666666666667,73,0,0,0,FL,own,FL,healthcare
APP-9E3F25C1B226,2024-07-28,2024-07,0,legitimate_clean,medium,0.0,51,62000,115,71,0,1,0,0,0.094,11,0,1,0,0.938,1215.686274509804,71,0,0,0,TX,own,TX,education
APP-2C2AC2F9B5A2,2024-04-10,2024-04,0,legitimate_clean,easy,0.0,22,24000,36,14,0,0,0,0,0.297,14,0,1,0,0.92,1090.909090909091,14,0,0,0,OH,rent,OH,logistics
APP-CB6F371B2630,2024-06-30,2024-06,0,legitimate_clean,medium,0.024,49,37000,34,16,0,0,0,0,0.115,11,0,1,0,0.878,755.1020408163265,16,0,0,0,CA,rent,IN,retail
APP-B966960891E5,2024-08-22,2024-08,0,legitimate_clean,easy,0.027,29,38000,45,53,0,0,0,0,0.011,20,0,1,0,0.935,1310.344827586207,45,0,0,0,TX,rent,TX,logistics
APP-B0F7B6DE6319,2024-08-05,2024-08,1,synthetic_identity,medium,0.571,20,60000,11,0,1,0,0,3,0.555,5,1,1,0,0.0,3000.0,0,1,0,1,CA,family,CA,insurance
APP-741A6C5BEDDD,2024-07-31,2024-07,0,legitimate_clean,medium,0.119,45,85000,86,72,0,0,0,0,0.18,16,1,1,1,0.506,1888.888888888889,72,0,0,0,AZ,family,AZ,manufacturing
APP-300823C03033,2024-10-07,2024-10,0,legitimate_clean,easy,0.066,37,116000,104,13,0,0,0,0,0.271,18,1,1,0,0.861,3135.135135135135,13,0,0,0,PA,rent,PA,insurance
